N_W_m N_L_m P_W_m P_L_m VCM NFmin_dB NF_dB Rn SOpt_real SOpt_imag
5e-6 0.36e-6 2e-6 0.28e-6 1.05 0.142433 33.5031 111959 0.999854 0.016224
5e-6 0.36e-6 2e-6 0.28e-6 1.10 0.154626 34.2323 132436 0.999855 0.0161923
5e-6 0.36e-6 2e-6 0.28e-6 1.15 0.16335 34.76 149553 0.999858 0.0160982
5e-6 0.36e-6 2e-6 0.36e-6 0.55 0.0660438 29.9982 49928 0.999914 0.0118595
5e-6 0.36e-6 2e-6 0.36e-6 0.60 0.0571852 28.2505 33369.6 0.999903 0.0124017
5e-6 0.36e-6 2e-6 0.36e-6 0.65 0.0406991 24.7429 14851.8 0.999884 0.0129899
5e-6 0.36e-6 2e-6 0.36e-6 0.70 0.0259258 20.3738 5399.2 0.999855 0.013409
5e-6 0.36e-6 2e-6 0.36e-6 0.75 0.0247717 19.5291 4435.96 0.999839 0.0139361
5e-6 0.36e-6 2e-6 0.36e-6 0.80 0.0502927 24.9783 15681.5 0.999841 0.0156194
5e-6 0.36e-6 2e-6 0.36e-6 0.85 0.0775268 28.3172 33886.1 0.999842 0.0162239
5e-6 0.36e-6 2e-6 0.36e-6 0.90 0.10226 30.503 56086 0.999842 0.0165623
5e-6 0.36e-6 2e-6 0.36e-6 0.95 0.122314 31.951 78299.4 0.999842 0.0167499
5e-6 0.36e-6 2e-6 0.36e-6 1.00 0.137108 32.9167 97810.5 0.999842 0.0168221
5e-6 0.36e-6 2e-6 0.36e-6 1.05 0.147694 33.6012 114517 0.999844 0.0167997
5e-6 0.36e-6 2e-6 0.36e-6 1.10 0.156025 34.1687 130509 0.999847 0.0166935
5e-6 0.36e-6 2e-6 0.36e-6 1.15 0.163604 34.704 147637 0.999851 0.01652
5e-6 0.36e-6 2e-6 0.50e-6 0.55 0.0588688 27.1015 25600.9 0.999882 0.0135412
5e-6 0.36e-6 2e-6 0.50e-6 0.60 0.0530823 25.8959 19383.1 0.999869 0.0140731
5e-6 0.36e-6 2e-6 0.50e-6 0.65 0.0402659 23.1678 10318.7 0.999848 0.0146195
5e-6 0.36e-6 2e-6 0.50e-6 0.70 0.0264894 19.3207 4225.83 0.999828 0.0141089
5e-6 0.36e-6 2e-6 0.50e-6 0.75 0.0467578 23.7656 11848.8 0.999825 0.0161186
5e-6 0.36e-6 2e-6 0.50e-6 0.80 0.0756574 27.4677 27856.6 0.999823 0.0170432
5e-6 0.36e-6 2e-6 0.50e-6 0.85 0.0998032 29.6319 45883.4 0.999821 0.017537
5e-6 0.36e-6 2e-6 0.50e-6 0.90 0.118262 30.9933 62793.8 0.999819 0.0178285
5e-6 0.36e-6 2e-6 0.50e-6 0.95 0.132095 31.9378 78060.8 0.999819 0.0179702
5e-6 0.36e-6 2e-6 0.50e-6 1.00 0.142478 32.6675 92352 0.999821 0.017982
5e-6 0.36e-6 2e-6 0.50e-6 1.05 0.150597 33.3021 106890 0.999824 0.0178801
5e-6 0.36e-6 2e-6 0.50e-6 1.10 0.157501 33.9109 122984 0.999829 0.0176774
5e-6 0.36e-6 2e-6 0.50e-6 1.15 0.164067 34.5147 141336 0.999835 0.0174027
5e-6 0.36e-6 10e-6 0.28e-6 0.55 0.100125 29.426 43750.1 0.99955 0.0291074
5e-6 0.36e-6 10e-6 0.28e-6 0.60 0.0942521 28.7206 37183.4 0.999532 0.0296163
5e-6 0.36e-6 10e-6 0.28e-6 0.65 0.0825877 27.346 27081.1 0.99951 0.0301747
5e-6 0.36e-6 10e-6 0.28e-6 0.70 0.0628883 24.7483 14867.6 0.99948 0.0306956
5e-6 0.36e-6 10e-6 0.28e-6 0.75 0.0432526 21.3234 6729.68 0.999443 0.0310735
5e-6 0.36e-6 10e-6 0.28e-6 0.80 0.0282161 17.5837 2815.73 0.999403 0.0310413
5e-6 0.36e-6 10e-6 0.28e-6 0.85 0.0173053 13.5273 1076.2 0.999411 0.0284111
5e-6 0.36e-6 10e-6 0.28e-6 0.90 0.0259914 16.8244 2356.09 0.999425 0.0299298
5e-6 0.36e-6 10e-6 0.28e-6 0.95 0.0421677 20.8562 6038.17 0.999455 0.0304648
5e-6 0.36e-6 10e-6 0.28e-6 1.00 0.0646602 24.5879 14326.8 0.999486 0.0303953
5e-6 0.36e-6 10e-6 0.28e-6 1.05 0.0926392 27.8467 30397 0.999512 0.0300785
5e-6 0.36e-6 10e-6 0.28e-6 1.10 0.114413 29.9172 48994.7 0.999537 0.0295377
5e-6 0.36e-6 10e-6 0.28e-6 1.15 0.124947 31.0079 62998 0.999563 0.0287767
5e-6 0.36e-6 10e-6 0.36e-6 0.55 0.0875074 26.5893 22741.8 0.999382 0.0338793
5e-6 0.36e-6 10e-6 0.36e-6 0.60 0.0824333 25.9616 19674.3 0.999361 0.0343679
5e-6 0.36e-6 10e-6 0.36e-6 0.65 0.0735857 24.8368 15173.5 0.999335 0.0348967
5e-6 0.36e-6 10e-6 0.36e-6 0.70 0.0579595 22.6338 9116.8 0.999301 0.0353626
5e-6 0.36e-6 10e-6 0.36e-6 0.75 0.0403289 19.4359 4339.58 0.99926 0.0355707
5e-6 0.36e-6 10e-6 0.36e-6 0.80 0.0247453 15.3887 1678.7 0.999261 0.033753
5e-6 0.36e-6 10e-6 0.36e-6 0.85 0.0308567 17.2398 2597.49 0.999314 0.0331476
5e-6 0.36e-6 10e-6 0.36e-6 0.90 0.0513728 21.5315 7062.06 0.999341 0.033923
5e-6 0.36e-6 10e-6 0.36e-6 0.95 0.0755344 24.933 15515 0.999369 0.0338965
5e-6 0.36e-6 10e-6 0.36e-6 1.00 0.0988718 27.4618 27812.8 0.999396 0.0335452
5e-6 0.36e-6 10e-6 0.36e-6 1.05 0.113684 28.9902 39566.1 0.999425 0.032912
5e-6 0.36e-6 10e-6 0.36e-6 1.10 0.121051 29.9774 49677.8 0.99946 0.0319963
5e-6 0.36e-6 10e-6 0.36e-6 1.15 0.126281 30.8818 61191.2 0.9995 0.0308517
5e-6 0.36e-6 10e-6 0.50e-6 0.55 0.0751832 22.9598 9830.08 0.999019 0.0422534
5e-6 0.36e-6 10e-6 0.50e-6 0.60 0.0712602 22.4501 8735.86 0.998994 0.0427106
5e-6 0.36e-6 10e-6 0.50e-6 0.65 0.065513 21.6644 7281.69 0.998963 0.0431902
5e-6 0.36e-6 10e-6 0.50e-6 0.70 0.0547459 20.0782 5038.48 0.998927 0.0435451
5e-6 0.36e-6 10e-6 0.50e-6 0.75 0.0398601 17.4328 2717.29 0.998899 0.0431772
5e-6 0.36e-6 10e-6 0.50e-6 0.80 0.0330096 15.9759 1928.81 0.99906 0.0385458
5e-6 0.36e-6 10e-6 0.50e-6 0.85 0.0580524 20.793 5949.18 0.999081 0.0401446
5e-6 0.36e-6 10e-6 0.50e-6 0.90 0.0817536 23.837 12041.8 0.999111 0.0402691
5e-6 0.36e-6 10e-6 0.50e-6 0.95 0.101192 25.8946 19370.4 0.99914 0.0399756
5e-6 0.36e-6 10e-6 0.50e-6 1.00 0.113542 27.246 26459.5 0.999177 0.0393131
5e-6 0.36e-6 10e-6 0.50e-6 1.05 0.120125 28.2543 33387.8 0.999226 0.0382784
5e-6 0.36e-6 10e-6 0.50e-6 1.10 0.124104 29.2347 41857.8 0.999285 0.0368826
5e-6 0.36e-6 10e-6 0.50e-6 1.15 0.127581 30.2994 53501.5 0.999351 0.0352437
5e-6 0.36e-6 20e-6 0.28e-6 0.55 0.10479 27.0697 25397.4 0.998611 0.0517839
5e-6 0.36e-6 20e-6 0.28e-6 0.60 0.0997833 26.5626 22592.8 0.998583 0.0522446
5e-6 0.36e-6 20e-6 0.28e-6 0.65 0.0925594 25.8017 18953.7 0.998552 0.0527451
5e-6 0.36e-6 20e-6 0.28e-6 0.70 0.0798896 24.4112 13747.1 0.998517 0.0531966
5e-6 0.36e-6 20e-6 0.28e-6 0.75 0.0623937 22.1837 8210.99 0.99848 0.0535012
5e-6 0.36e-6 20e-6 0.28e-6 0.80 0.0446988 19.2834 4186.49 0.998444 0.0535201
5e-6 0.36e-6 20e-6 0.28e-6 0.85 0.0290239 15.7084 1810 0.998429 0.0526317
5e-6 0.36e-6 20e-6 0.28e-6 0.90 0.0181569 12.0256 746.72 0.998612 0.0470717
5e-6 0.36e-6 20e-6 0.28e-6 0.95 0.0282144 15.7043 1808.45 0.998657 0.0482293
5e-6 0.36e-6 20e-6 0.28e-6 1.00 0.0447464 19.7271 4642.84 0.998731 0.0481041
5e-6 0.36e-6 20e-6 0.28e-6 1.05 0.068058 23.5723 11325.2 0.998808 0.0473706
5e-6 0.36e-6 20e-6 0.28e-6 1.10 0.0901128 26.3644 21586.2 0.998884 0.0462112
5e-6 0.36e-6 20e-6 0.28e-6 1.15 0.100882 27.8382 30329 0.998965 0.0446343
5e-6 0.36e-6 20e-6 0.36e-6 0.55 0.0912108 24.1268 12869.5 0.998039 0.0612795
5e-6 0.36e-6 20e-6 0.36e-6 0.60 0.0865823 23.6354 11487.1 0.998008 0.0617013
5e-6 0.36e-6 20e-6 0.36e-6 0.65 0.0806355 22.964 9834.43 0.997972 0.0621491
5e-6 0.36e-6 20e-6 0.36e-6 0.70 0.0708942 21.7984 7507.7 0.997935 0.0625198
5e-6 0.36e-6 20e-6 0.36e-6 0.75 0.0566143 19.8421 4766.74 0.997898 0.0626669
5e-6 0.36e-6 20e-6 0.36e-6 0.80 0.0403604 17.0225 2466.54 0.997877 0.062174
5e-6 0.36e-6 20e-6 0.36e-6 0.85 0.024116 12.9759 941.403 0.998222 0.054443
5e-6 0.36e-6 20e-6 0.36e-6 0.90 0.0360402 16.4279 2144.98 0.998274 0.0553311
5e-6 0.36e-6 20e-6 0.36e-6 0.95 0.0558675 20.304 5308.41 0.998351 0.0552486
5e-6 0.36e-6 20e-6 0.36e-6 1.00 0.0774368 23.4028 10887.8 0.998437 0.054396
5e-6 0.36e-6 20e-6 0.36e-6 1.05 0.0925214 25.3823 17204.2 0.998531 0.0530191
5e-6 0.36e-6 20e-6 0.36e-6 1.10 0.0991193 26.5943 22759.3 0.998643 0.0511118
5e-6 0.36e-6 20e-6 0.36e-6 1.15 0.102798 27.6837 29264.2 0.998769 0.048771
5e-6 0.36e-6 20e-6 0.50e-6 0.55 0.0777676 20.3805 5399.58 0.996794 0.0779124
5e-6 0.36e-6 20e-6 0.50e-6 0.60 0.0738614 19.9318 4864.62 0.996757 0.0782748
5e-6 0.36e-6 20e-6 0.50e-6 0.65 0.0694537 19.3937 4291.87 0.996717 0.0786403
5e-6 0.36e-6 20e-6 0.50e-6 0.70 0.0628966 18.5464 3522.24 0.996679 0.0788739
5e-6 0.36e-6 20e-6 0.50e-6 0.75 0.052594 17.0729 2494.5 0.996657 0.0786842
5e-6 0.36e-6 20e-6 0.50e-6 0.80 0.0387467 14.71 1426.92 0.996793 0.0760293
5e-6 0.36e-6 20e-6 0.50e-6 0.85 0.0421668 15.6292 1775.61 0.997429 0.0677489
5e-6 0.36e-6 20e-6 0.50e-6 0.90 0.0634803 19.2588 4160.63 0.997499 0.0681515
5e-6 0.36e-6 20e-6 0.50e-6 0.95 0.0818558 21.7191 7369.75 0.997601 0.0673581
5e-6 0.36e-6 20e-6 0.50e-6 1.00 0.0937618 23.3297 10701.4 0.997727 0.0658758
5e-6 0.36e-6 20e-6 0.50e-6 1.05 0.0994642 24.4829 13972.2 0.997887 0.0637013
5e-6 0.36e-6 20e-6 0.50e-6 1.10 0.10231 25.611 18133.2 0.998082 0.0608416
5e-6 0.36e-6 20e-6 0.50e-6 1.15 0.104474 26.8892 24358 0.998295 0.0575197
5e-6 0.36e-6 30e-6 0.28e-6 0.55 0.106454 25.5483 17864.1 0.997163 0.0743513
5e-6 0.36e-6 30e-6 0.28e-6 0.60 0.101589 25.0963 16093.4 0.997129 0.0747638
5e-6 0.36e-6 30e-6 0.28e-6 0.65 0.0955505 24.5013 14026.1 0.99709 0.0752064
5e-6 0.36e-6 30e-6 0.28e-6 0.70 0.0861974 23.5421 11236.6 0.997051 0.0755875
5e-6 0.36e-6 30e-6 0.28e-6 0.75 0.0723448 21.9795 7825.85 0.997016 0.0758071
5e-6 0.36e-6 30e-6 0.28e-6 0.80 0.0558135 19.7415 4654.36 0.996989 0.0757433
5e-6 0.36e-6 30e-6 0.28e-6 0.85 0.0390219 16.7676 2322.07 0.996986 0.0750524
5e-6 0.36e-6 30e-6 0.28e-6 0.90 0.0226478 12.4921 836.503 0.997238 0.069954
5e-6 0.36e-6 30e-6 0.28e-6 0.95 0.022787 12.7302 886.581 0.997559 0.0654618
5e-6 0.36e-6 30e-6 0.28e-6 1.00 0.0367214 16.8473 2366.82 0.997659 0.065722
5e-6 0.36e-6 30e-6 0.28e-6 1.05 0.0566126 20.8252 5990.03 0.997802 0.0645978
5e-6 0.36e-6 30e-6 0.28e-6 1.10 0.07687 23.8923 12189.7 0.997952 0.062827
5e-6 0.36e-6 30e-6 0.28e-6 1.15 0.0869372 25.5472 17868 0.998116 0.0604408
5e-6 0.36e-6 30e-6 0.36e-6 0.55 0.0925226 22.5728 8974.01 0.995957 0.0885093
5e-6 0.36e-6 30e-6 0.36e-6 0.60 0.0879404 22.1177 8076.16 0.995918 0.0888644
5e-6 0.36e-6 30e-6 0.36e-6 0.65 0.0826571 21.558 7093.46 0.995877 0.0892312
5e-6 0.36e-6 30e-6 0.36e-6 0.70 0.0751807 20.7196 5839.27 0.995838 0.0895025
5e-6 0.36e-6 30e-6 0.36e-6 0.75 0.0641118 19.355 4251.33 0.99581 0.0895365
5e-6 0.36e-6 30e-6 0.36e-6 0.80 0.0497618 17.2572 2603.62 0.995808 0.0890429
5e-6 0.36e-6 30e-6 0.36e-6 0.85 0.0333437 14.1215 1239.28 0.995977 0.0860945
5e-6 0.36e-6 30e-6 0.36e-6 0.90 0.029397 13.3564 1031.45 0.996769 0.07613
5e-6 0.36e-6 30e-6 0.36e-6 0.95 0.0470399 17.4769 2742.77 0.996874 0.0764758
5e-6 0.36e-6 30e-6 0.36e-6 1.00 0.0663916 20.7505 5884.79 0.997042 0.0751502
5e-6 0.36e-6 30e-6 0.36e-6 1.05 0.0804253 22.9004 9687.09 0.997233 0.0730388
5e-6 0.36e-6 30e-6 0.36e-6 1.10 0.0861943 24.1997 13084.4 0.99746 0.0701497
5e-6 0.36e-6 30e-6 0.36e-6 1.15 0.0889252 25.3694 17146 0.997718 0.0666234
5e-6 0.36e-6 30e-6 0.50e-6 0.55 0.0786726 18.7976 3728.77 0.993323 0.113249
5e-6 0.36e-6 30e-6 0.50e-6 0.60 0.0747042 18.3631 3368.97 0.99328 0.113517
5e-6 0.36e-6 30e-6 0.50e-6 0.65 0.0704784 17.8736 3004.49 0.993237 0.113768
5e-6 0.36e-6 30e-6 0.50e-6 0.70 0.0650945 17.2152 2574.81 0.993205 0.113864
5e-6 0.36e-6 30e-6 0.50e-6 0.75 0.0572384 16.1782 2017.35 0.993204 0.113558
5e-6 0.36e-6 30e-6 0.50e-6 0.80 0.0460261 14.4978 1354.2 0.993328 0.111898
5e-6 0.36e-6 30e-6 0.50e-6 0.85 0.0353266 12.6403 866.358 0.994968 0.0954101
5e-6 0.36e-6 30e-6 0.50e-6 0.90 0.0544767 16.4485 2152.15 0.995109 0.0957898
5e-6 0.36e-6 30e-6 0.50e-6 0.95 0.0713365 19.0439 3953.13 0.995311 0.0945581
5e-6 0.36e-6 30e-6 0.50e-6 1.00 0.0821527 20.7276 5849.41 0.995572 0.0922718
5e-6 0.36e-6 30e-6 0.50e-6 1.05 0.0869924 21.9139 7703.52 0.995903 0.088974
5e-6 0.36e-6 30e-6 0.50e-6 1.10 0.0891468 23.0906 10118.4 0.996307 0.0846701
5e-6 0.36e-6 30e-6 0.50e-6 1.15 0.0906643 24.4637 13902.5 0.996745 0.0796857
5e-6 0.50e-6 0.66e-6 0.28e-6 0.55 0.0522419 33.538 112867 0.99996 0.00828691
5e-6 0.50e-6 0.66e-6 0.28e-6 0.60 0.0479679 31.9274 77879.2 0.999956 0.00864876
5e-6 0.50e-6 0.66e-6 0.28e-6 0.65 0.039115 28.7296 37268.1 0.999945 0.00928887
5e-6 0.50e-6 0.66e-6 0.28e-6 0.70 0.0288542 24.2547 13267.8 0.999923 0.0102124
5e-6 0.50e-6 0.66e-6 0.28e-6 0.75 0.0229271 20.3876 5416.6 0.999885 0.0115132
5e-6 0.50e-6 0.66e-6 0.28e-6 0.80 0.0500336 25.3401 17048.5 0.999866 0.0141881
5e-6 0.50e-6 0.66e-6 0.28e-6 0.85 0.0754093 27.544 28351.7 0.999842 0.0159329
5e-6 0.50e-6 0.66e-6 0.28e-6 0.90 0.0949143 28.8305 38143.3 0.999829 0.0168637
5e-6 0.50e-6 0.66e-6 0.28e-6 0.95 0.110087 29.7356 46993.5 0.999822 0.0173942
5e-6 0.50e-6 0.66e-6 0.28e-6 1.00 0.12246 30.4459 55351.4 0.999818 0.0176984
5e-6 0.50e-6 0.66e-6 0.28e-6 1.05 0.132872 31.0304 63332.9 0.999816 0.0178712
5e-6 0.50e-6 0.66e-6 0.28e-6 1.10 0.141883 31.5275 71019.9 0.999816 0.017964
5e-6 0.50e-6 0.66e-6 0.28e-6 1.15 0.149989 31.9678 78603.4 0.999816 0.0180045
5e-6 0.50e-6 0.66e-6 0.36e-6 0.55 0.0472225 31.5425 71270.2 0.999955 0.00860349
5e-6 0.50e-6 0.66e-6 0.36e-6 0.60 0.0436718 30.1871 52149.5 0.99995 0.00896393
5e-6 0.50e-6 0.66e-6 0.36e-6 0.65 0.0363525 27.4276 27601.7 0.999939 0.00959999
5e-6 0.50e-6 0.66e-6 0.36e-6 0.70 0.0268321 23.2376 10487 0.999916 0.0104611
5e-6 0.50e-6 0.66e-6 0.36e-6 0.75 0.0396119 24.7148 14755.7 0.99989 0.0125393
5e-6 0.50e-6 0.66e-6 0.36e-6 0.80 0.0652917 27.2164 26288.3 0.999861 0.0148877
5e-6 0.50e-6 0.66e-6 0.36e-6 0.85 0.0851896 28.3873 34438 0.999839 0.0162872
5e-6 0.50e-6 0.66e-6 0.36e-6 0.90 0.1004 29.1929 41467.2 0.999825 0.0171335
5e-6 0.50e-6 0.66e-6 0.36e-6 0.95 0.11292 29.8659 48425.7 0.999818 0.0176335
5e-6 0.50e-6 0.66e-6 0.36e-6 1.00 0.12368 30.4619 55556.5 0.999814 0.0179176
5e-6 0.50e-6 0.66e-6 0.36e-6 1.05 0.133189 30.9983 62866.7 0.999812 0.0180698
5e-6 0.50e-6 0.66e-6 0.36e-6 1.10 0.141829 31.4887 70387.5 0.999812 0.0181383
5e-6 0.50e-6 0.66e-6 0.36e-6 1.15 0.149884 31.9429 78152.8 0.999813 0.0181519
5e-6 0.50e-6 0.66e-6 0.50e-6 0.55 0.0433112 29.0228 39874.7 0.999946 0.00915948
5e-6 0.50e-6 0.66e-6 0.50e-6 0.60 0.0409001 28.0807 32088.6 0.99994 0.00951725
5e-6 0.50e-6 0.66e-6 0.50e-6 0.65 0.0353852 26.0144 19920.7 0.999928 0.010141
5e-6 0.50e-6 0.66e-6 0.50e-6 0.70 0.0282699 22.8033 9484.24 0.999904 0.0111074
5e-6 0.50e-6 0.66e-6 0.50e-6 0.75 0.0534453 26.5884 22742.2 0.999881 0.013549
5e-6 0.50e-6 0.66e-6 0.50e-6 0.80 0.0737827 27.7859 29978.4 0.999852 0.0154785
5e-6 0.50e-6 0.66e-6 0.50e-6 0.85 0.0895213 28.5204 35511.2 0.999831 0.0167567
5e-6 0.50e-6 0.66e-6 0.50e-6 0.90 0.102642 29.1621 41173.5 0.999817 0.0175665
5e-6 0.50e-6 0.66e-6 0.50e-6 0.95 0.114097 29.7737 47407.5 0.999809 0.018046
5e-6 0.50e-6 0.66e-6 0.50e-6 1.00 0.124274 30.3534 54183.6 0.999806 0.0183095
5e-6 0.50e-6 0.66e-6 0.50e-6 1.05 0.133446 30.8968 61413.3 0.999805 0.0184362
5e-6 0.50e-6 0.66e-6 0.50e-6 1.10 0.141865 31.406 69059.3 0.999806 0.0184733
5e-6 0.50e-6 0.66e-6 0.50e-6 1.15 0.149767 31.8829 77079.7 0.999807 0.0184524
5e-6 0.50e-6 2e-6 0.28e-6 0.55 0.0773274 33.643 115628 0.999928 0.0113422
5e-6 0.50e-6 2e-6 0.28e-6 0.60 0.0715367 32.5531 89954.6 0.999922 0.0116973
5e-6 0.50e-6 2e-6 0.28e-6 0.65 0.0607055 30.3415 54038.2 0.999911 0.0123288
5e-6 0.50e-6 2e-6 0.28e-6 0.70 0.044438 26.4445 21999.6 0.999889 0.013248
5e-6 0.50e-6 2e-6 0.28e-6 0.75 0.0307832 21.9351 7756.6 0.999852 0.0142842
5e-6 0.50e-6 2e-6 0.28e-6 0.80 0.0215437 17.7232 2909.82 0.999802 0.0149985
5e-6 0.50e-6 2e-6 0.28e-6 0.85 0.0425626 22.4355 8709.63 0.999788 0.0176537
5e-6 0.50e-6 2e-6 0.28e-6 0.90 0.0675636 25.6005 18104.5 0.999773 0.0191707
5e-6 0.50e-6 2e-6 0.28e-6 0.95 0.0904937 27.7293 29588.8 0.999769 0.019788
5e-6 0.50e-6 2e-6 0.28e-6 1.00 0.109525 29.1882 41421.5 0.999768 0.0200779
5e-6 0.50e-6 2e-6 0.28e-6 1.05 0.123772 30.1558 51771.5 0.999768 0.020199
5e-6 0.50e-6 2e-6 0.28e-6 1.10 0.133978 30.8088 60178.4 0.99977 0.0202114
5e-6 0.50e-6 2e-6 0.28e-6 1.15 0.142122 31.3223 67738.8 0.999773 0.0201437
5e-6 0.50e-6 2e-6 0.36e-6 0.55 0.0690369 31.1409 64968.8 0.999912 0.0123
5e-6 0.50e-6 2e-6 0.36e-6 0.60 0.0639493 30.1926 52215 0.999906 0.0126511
5e-6 0.50e-6 2e-6 0.36e-6 0.65 0.0551749 28.3431 34089.9 0.999893 0.013276
5e-6 0.50e-6 2e-6 0.36e-6 0.70 0.0410938 24.8827 15339.4 0.999869 0.0141761
5e-6 0.50e-6 2e-6 0.36e-6 0.75 0.0277941 20.4803 5534.44 0.99983 0.0149946
5e-6 0.50e-6 2e-6 0.36e-6 0.80 0.0387832 22.1734 8196.75 0.999804 0.0168066
5e-6 0.50e-6 2e-6 0.36e-6 0.85 0.0651095 25.5548 17914.3 0.999777 0.0190309
5e-6 0.50e-6 2e-6 0.36e-6 0.90 0.0872044 27.4687 27862.2 0.999764 0.0200123
5e-6 0.50e-6 2e-6 0.36e-6 0.95 0.103884 28.6847 36881 0.999757 0.0205002
5e-6 0.50e-6 2e-6 0.36e-6 1.00 0.116304 29.5257 44772.4 0.999755 0.0207221
5e-6 0.50e-6 2e-6 0.36e-6 1.05 0.12592 30.1703 51944.4 0.999756 0.0207767
5e-6 0.50e-6 2e-6 0.36e-6 1.10 0.134156 30.734 59150.6 0.999759 0.0207129
5e-6 0.50e-6 2e-6 0.36e-6 1.15 0.141943 31.2699 66925.3 0.999764 0.0205654
5e-6 0.50e-6 2e-6 0.50e-6 0.55 0.0612676 27.9213 30929.8 0.999879 0.0139825
5e-6 0.50e-6 2e-6 0.50e-6 0.60 0.0573737 27.1948 26157.9 0.999872 0.0143272
5e-6 0.50e-6 2e-6 0.50e-6 0.65 0.0513551 25.8967 19386.4 0.999858 0.0149397
5e-6 0.50e-6 2e-6 0.50e-6 0.70 0.0400195 23.1843 10358.1 0.999831 0.0157846
5e-6 0.50e-6 2e-6 0.50e-6 0.75 0.0307038 20.1883 5171.25 0.999801 0.0161418
5e-6 0.50e-6 2e-6 0.50e-6 0.80 0.0588998 24.7851 14996.6 0.999776 0.0189152
5e-6 0.50e-6 2e-6 0.50e-6 0.85 0.0805184 26.6518 23076.1 0.99975 0.0204865
5e-6 0.50e-6 2e-6 0.50e-6 0.90 0.0963846 27.7763 29910.9 0.999736 0.0213089
5e-6 0.50e-6 2e-6 0.50e-6 0.95 0.108495 28.6001 36168.1 0.999729 0.0217279
5e-6 0.50e-6 2e-6 0.50e-6 1.00 0.118234 29.2878 42382.9 0.999728 0.0218834
5e-6 0.50e-6 2e-6 0.50e-6 1.05 0.126549 29.9155 48980.9 0.999731 0.021857
5e-6 0.50e-6 2e-6 0.50e-6 1.10 0.134152 30.5226 56337 0.999737 0.0216963
5e-6 0.50e-6 2e-6 0.50e-6 1.15 0.141573 31.1174 64613.7 0.999745 0.0214475
5e-6 0.50e-6 10e-6 0.28e-6 0.55 0.101251 29.7958 47643.2 0.999539 0.0295462
5e-6 0.50e-6 10e-6 0.28e-6 0.60 0.0959807 29.2516 42025.5 0.999528 0.0298628
5e-6 0.50e-6 10e-6 0.28e-6 0.65 0.089678 28.4697 35093 0.999507 0.0304468
5e-6 0.50e-6 10e-6 0.28e-6 0.70 0.0796823 27.0824 25483.2 0.999474 0.031308
5e-6 0.50e-6 10e-6 0.28e-6 0.75 0.0640298 24.6838 14647.3 0.999428 0.0322994
5e-6 0.50e-6 10e-6 0.28e-6 0.80 0.046491 21.422 6885.11 0.999373 0.0331326
5e-6 0.50e-6 10e-6 0.28e-6 0.85 0.0303804 17.4638 2737.6 0.99932 0.0332448
5e-6 0.50e-6 10e-6 0.28e-6 0.90 0.0214727 14.352 1311.64 0.999325 0.0311751
5e-6 0.50e-6 10e-6 0.28e-6 0.95 0.0389938 19.0352 3952.82 0.999316 0.0337646
5e-6 0.50e-6 10e-6 0.28e-6 1.00 0.0604851 22.6603 9172.92 0.999339 0.0342127
5e-6 0.50e-6 10e-6 0.28e-6 1.05 0.0844604 25.5758 17997.7 0.999367 0.0340303
5e-6 0.50e-6 10e-6 0.28e-6 1.10 0.101698 27.3149 26886.2 0.999394 0.0335442
5e-6 0.50e-6 10e-6 0.28e-6 1.15 0.110775 28.2555 33400.6 0.999423 0.0328125
5e-6 0.50e-6 10e-6 0.36e-6 0.55 0.088627 26.8833 24338 0.999369 0.0343181
5e-6 0.50e-6 10e-6 0.36e-6 0.60 0.0837191 26.3503 21521 0.999356 0.0346157
5e-6 0.50e-6 10e-6 0.36e-6 0.65 0.0781555 25.6415 18272.6 0.999332 0.0351742
5e-6 0.50e-6 10e-6 0.36e-6 0.70 0.0700756 24.4684 13935.3 0.999294 0.0359969
5e-6 0.50e-6 10e-6 0.36e-6 0.75 0.0572155 22.3912 8618.4 0.999242 0.0369148
5e-6 0.50e-6 10e-6 0.36e-6 0.80 0.0412419 19.2823 4186.95 0.999183 0.0374991
5e-6 0.50e-6 10e-6 0.36e-6 0.85 0.0254641 15.0967 1566.27 0.999222 0.0343614
5e-6 0.50e-6 10e-6 0.36e-6 0.90 0.0444431 19.5069 4411.82 0.999207 0.0368019
5e-6 0.50e-6 10e-6 0.36e-6 0.95 0.0664638 22.8025 9479.35 0.999214 0.0375536
5e-6 0.50e-6 10e-6 0.36e-6 1.00 0.0857436 25.0564 15962.4 0.999238 0.0374174
5e-6 0.50e-6 10e-6 0.36e-6 1.05 0.0977301 26.3769 21652.8 0.999268 0.036874
5e-6 0.50e-6 10e-6 0.36e-6 1.10 0.104755 27.2692 26603.4 0.999306 0.0360039
5e-6 0.50e-6 10e-6 0.36e-6 1.15 0.110873 28.1153 32337 0.999352 0.0348867
5e-6 0.50e-6 10e-6 0.50e-6 0.55 0.076019 23.1621 10300.9 0.999003 0.0426924
5e-6 0.50e-6 10e-6 0.50e-6 0.60 0.0718222 22.6669 9185.53 0.998987 0.0429612
5e-6 0.50e-6 10e-6 0.50e-6 0.65 0.0674162 22.0771 8012.54 0.998957 0.0434804
5e-6 0.50e-6 10e-6 0.50e-6 0.70 0.0617158 21.2113 6555.17 0.998913 0.04424
5e-6 0.50e-6 10e-6 0.50e-6 0.75 0.0524362 19.668 4579.67 0.998855 0.0450088
